성분명,제품명,업체명,금기등급,상세정보
paliperidone palmitate (as paliperidone   0.1g(0.1g/mL)),인베가서스티나주사156mg(팔리페리돈팔미테이트)_(0.156g/1mL),(주)한국얀센,2,"임부에 대한 안전성 미확립.임신 3기에 투여시 신생아 추체외로장애, 금단증상의 위험 가능성.동물실험에서 고용량 투여시 태자사망 증가 보고."
paliperidone palmitate (as paliperidone   0.15g(0.1g/mL)),인베가서스티나주사234mg(팔리페리돈팔미테이트)_(0.234g/1.5mL),(주)한국얀센,2,"임부에 대한 안전성 미확립.임신 3기에 투여시 신생아 추체외로장애, 금단증상의 위험 가능성.동물실험에서 고용량 투여시 태자사망 증가 보고."
paliperidone,인베가트린자주사(팔리페리돈팔미테이트)_(0.273g/0.875mL),(주)한국얀센,2,"임부에 대한 안전성 미확립. 임신 3기에 투여시 신생아 추체외로장애, 금단증상의 위험 가능성. 동물실험에서 고용량 투여시 태자사망 증가 보고."
paliperidone,인베가트린자주사(팔리페리돈팔미테이트)_(0.4103g/1.315mL),(주)한국얀센,2,"임부에 대한 안전성 미확립. 임신 3기에 투여시 신생아 추체외로장애, 금단증상의 위험 가능성. 동물실험에서 고용량 투여시 태자사망 증가 보고."
paliperidone,인베가트린자주사(팔리페리돈팔미테이트)_(0.546g/1.75mL),(주)한국얀센,2,"임부에 대한 안전성 미확립. 임신 3기에 투여시 신생아 추체외로장애, 금단증상의 위험 가능성. 동물실험에서 고용량 투여시 태자사망 증가 보고."
paliperidone,인베가트린자주사(팔리페리돈팔미테이트)_(0.819g/2.625mL),(주)한국얀센,2,"임부에 대한 안전성 미확립. 임신 3기에 투여시 신생아 추체외로장애, 금단증상의 위험 가능성. 동물실험에서 고용량 투여시 태자사망 증가 보고."
paliperidone,인베가하피에라주사(팔리페리돈팔미테이트)_(1.092g/3.5mL),(주)한국얀센,2,"임부에 대한 안전성 미확립. 임신 3기에 투여시 신생아 추체외로장애, 금단증상의 위험 가능성. 동물실험에서 고용량 투여시 태자사망 증가 보고."
paliperidone,인베가하피에라주사(팔리페리돈팔미테이트)_(1.56g/5mL),(주)한국얀센,2,"임부에 대한 안전성 미확립. 임신 3기에 투여시 신생아 추체외로장애, 금단증상의 위험 가능성. 동물실험에서 고용량 투여시 태자사망 증가 보고."
lenalidomide,레날도캡슐10mg(레날리도마이드)_(10mg/1캡슐),광동제약(주),1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레블리킨캡슐10밀리그램(레날리도마이드)_(10mg/1캡슐),(주)보령,1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레날로마캡슐10밀리그램(레날리도마이드)_(10mg/1캡슐),(주)종근당,1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레블리미드캡슐10밀리그램(레날리도마이드)_(10mg/1캡슐),세엘진(유),1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레날리드정(레날리도마이드)_(10mg/1정),(주)삼양홀딩스,1,임부에 대한 안전성 미확립. 동물실험에서 사지기형 및 배태아독성 보고.
lenalidomide,레날도캡슐15mg(레날리도마이드)_(15mg/1캡슐),광동제약(주),1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레블리킨캡슐15밀리그램(레날리도마이드)_(15mg/1캡슐),(주)보령,1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레날로마캡슐15밀리그램(레날리도마이드)_(15mg/1캡슐),(주)종근당,1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레블리미드캡슐15밀리그램(레날리도마이드)_(15mg/1캡슐),세엘진(유),1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레날리드정(레날리도마이드)_(15mg/1정),(주)삼양홀딩스,1,임부에 대한 안전성 미확립. 동물실험에서 사지기형 및 배태아독성 보고.
lenalidomide,레날도캡슐25mg(레날리도마이드)_(25mg/1캡슐),광동제약(주),1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레블리킨캡슐25밀리그램(레날리도마이드)_(25mg/1캡슐),(주)보령,1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레날로마캡슐25밀리그램(레날리도마이드)_(25mg/1캡슐),(주)종근당,1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레블리미드캡슐25밀리그램(레날리도마이드)_(25mg/1캡슐),세엘진(유),1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레날리드정(레날리도마이드)_(25mg/1정),(주)삼양홀딩스,1,임부에 대한 안전성 미확립. 동물실험에서 사지기형 및 배태아독성 보고.
lenalidomide,레날도캡슐5mg(레날리도마이드)_(5mg/1캡슐),광동제약(주),1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레블리킨캡슐5밀리그램(레날리도마이드)_(5mg/1캡슐),(주)보령,1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레날로마캡슐5밀리그램(레날리도마이드)_(5mg/1캡슐),(주)종근당,1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레블리미드캡슐5밀리그램(레날리도마이드)_(5mg/1캡슐),세엘진(유),1,임부에 대한 안전성 미확립.동물실험에서 사지기형 및 배태아독성 보
lenalidomide,레날리드정(레날리도마이드)_(5mg/1정),(주)삼양홀딩스,1,임부에 대한 안전성 미확립. 동물실험에서 사지기형 및 배태아독성 보고.
lenalidomide,레날로마캡슐2.5밀리그램(레날리도마이드)_(2.5mg/1캡슐),(주)종근당,1,임부에 대한 안전성 미확립. 동물실험에서 사지기형 및 배태아독성 보고.
lenalidomide,레블리미드캡슐2.5밀리그램(레날리도마이드)_(2.5mg/1캡슐),세엘진(유),1,임부에 대한 안전성 미확립. 동물실험에서 사지기형 및 배태아독성 보고.
lenalidomide,레블리킨캡슐20밀리그램(레날리도마이드)_(20mg/1캡슐),(주)보령,1,임부에 대한 안전성 미확립. 동물실험에서 사지기형 및 배태아독성 보고.
lenalidomide,레날로마캡슐20밀리그램(레날리도마이드)_(20mg/1캡슐),(주)종근당,1,임부에 대한 안전성 미확립. 동물실험에서 사지기형 및 배태아독성 보고.
lenalidomide,레블리미드캡슐20밀리그램(레날리도마이드)_(20mg/1캡슐),세엘진(유),1,임부에 대한 안전성 미확립. 동물실험에서 사지기형 및 배태아독성 보고.
lenalidomide,레날리드정(레날리도마이드)_(20mg/1정),(주)삼양홀딩스,1,임부에 대한 안전성 미확립. 동물실험에서 사지기형 및 배태아독성 보고.
arsenic trioxide   10mg(1mg/mL),아시트리주(삼산화비소)_(10mg/10mL),제이텍바이오팜,2,"동물실험에서 최기형성(신경관이상, 무안구증, 소안구증 등)보고.사람에서 유산 보고.유전독성 및 발육독성 유발."
arsenic trioxide   10mg(1mg/mL),트리세녹스주(삼산화비소)_(10mg/10mL),리퓨어헬스케어(주),2,"동물실험에서 최기형성(신경관이상, 무안구증, 소안구증 등)보고.사람에서 유산 보고.유전독성 및 발육독성 유발."
arsenic trioxide,트리세녹스주2mg/mL(삼산화비소)(바이알)_(12mg/6mL),리퓨어헬스케어(주),2,"동물실험에서 최기형성(신경관이상, 무안구증, 소안구증 등)보고. 사람에서 유산 보고. 유전독성 및 발육독성 유발."
eculizumab,에피스클리주(에쿨리주맙)_(0.3g/30mL),삼성바이오에피스(주),2,"임부에 대한 안전성 미확립. 잠재적으로 태아의 순환혈에서 말단 보체 차단 초래 가능. 동물실험에서 새끼의 발달 이상 비율 증가, 사망 또는 죽어가는 새끼 비율 증가"
eculizumab,솔리리스주 (에쿨리주맙)_(0.3g/30mL),(주)한독,2,"임부에 대한 안전성 미확립. 잠재적으로 태아의 순환혈에서 말단 보체 차단 초래 가능. 동물실험에서 새끼의 발달 이상 비율 증가, 사망 또는 죽어가는 새끼 비율 증가"
plerixafor   24mg(20mg/mL),모조빌주(플레릭사포르)_(24mg/1.2mL),(주)사노피-아벤티스코리아,2,"동물실험에서 기형유발(태자 사망, 사산, 착상후 소실, 태자 체중저하, 무안구증, 단지증, 심실중격결손증, 대동맥궁륜, 구상심장, 수두증, 후두실 비대, 골격계발달지연을 포함한 배태자독성) 보고."
Eltrombopag,레볼레이드정25밀리그램(엘트롬보팍올라민)_(31.9mg/1정),한국노바티스(주),2,동물실험에서 모체 독성 용량에서 배자치사와 태자 체중감소의 증거 있음
Eltrombopag,레볼레이드정50밀리그램(엘트롬보팍올라민)_(63.8mg/1정),한국노바티스(주),2,동물실험에서 모체 독성 용량에서 배자치사와 태자 체중감소의 증거 있음
doripenem monohydrate,피니페넴주사0.25그램(도리페넴)_(0.25g/1병),제이더블유중외제약(주),2,임부에 대한 안전성 미확립.
dronedarone,멀택정(드로네다론염산염)_(0.426g/1정),(주)사노피-아벤티스코리아,2,동물실험에서 기형 유발.
Lacosamide,라코팻정50밀리그램(라코사미드)_(50mg/1정),현대약품(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,라사로틴정50밀리그램(라코사미드)_(50mg/1정),고려제약(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,빔스크정50밀리그램(라코사미드)_(50mg/1정),에스케이케미칼(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,라코정50mg(라코사미드)_(50mg/1정),명인제약(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,네오팻정50밀리그램(라코사미드)_(50mg/1정),환인제약(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,라코팻정100밀리그램(라코사미드)_(0.1g/1정),현대약품(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,라사로틴정100밀리그램(라코사미드)_(0.1g/1정),고려제약(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,빔스크정100밀리그램(라코사미드)_(0.1g/1정),에스케이케미칼(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,라코정100mg(라코사미드)_(0.1g/1정),명인제약(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,네오팻정100밀리그램(라코사미드)_(0.1g/1정),환인제약(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,빔스크정150밀리그램(라코사미드)_(0.15g/1정),에스케이케미칼(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,라코정150mg(라코사미드)_(0.15g/1정),명인제약(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,네오팻정150밀리그램(라코사미드)_(0.15g/1정),환인제약(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,빔스크정200밀리그램(라코사미드)_(0.2g/1정),에스케이케미칼(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,라코정200mg(라코사미드)_(0.2g/1정),명인제약(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
Lacosamide,네오팻정200밀리그램(라코사미드)_(0.2g/1정),환인제약(주),2,임부에 대한 안전성 미확립. 동물실험에서 모체 독성량에서 배아독성 보고.
pazopanib HCl(as pazopanib),보트리엔트정200밀리그램(파조파닙염산염)_(0.2167g/1정),한국노바티스(주),2,"임부에 대한 안전성 미확립.동물실험에서 최기형 작용(심혈관기형, 뼈형성지연 등), 태자 체중감소, 착상 전후 배자치사 및 모체독성(체중감소, 먹이 섭취량 감소, 유산) 보고."
pazopanib HCl(as pazopanib),보트리엔트정400밀리그램(파조파닙염산염)_(0.4334g/1정),한국노바티스(주),2,"임부에 대한 안전성 미확립.동물실험에서 최기형 작용(심혈관기형, 뼈형성지연 등), 태자 체중감소, 착상 전후 배자치사 및 모체독성(체중감소, 먹이 섭취량 감소, 유산) 보고."
indacaterol maleate(as indacaterol),온브리즈흡입용캡슐150마이크로그램(인다카테롤말레산염)_(5.82mg/30캡슐),한국노바티스(주),2,임부에 대한 안전성 미확립. 동물실험에서 한 개의 특정 골격변이 건수 증가와 관련된 생식독성 보고.
indacaterol maleate(as indacaterol),온브리즈흡입용캡슐300마이크로그램(인다카테롤말레산염)_(11.67mg/30캡슐),한국노바티스(주),2,임부에 대한 안전성 미확립. 동물실험에서 한 개의 특정 골격변이 건수 증가와 관련된 생식독성 보고.
saxagliptin (as saxagliptin),온글라이자정2.5밀리그램(삭사글립틴수화물)_(2.64mg/1정),한국아스트라제네카(주),2,"임부에 대한 안전성 미확립.동물실험에서 고용량 투여시 골반의 불완전 골화 및 발달지연, 모자독성 및 태아 체중감소, 경미한 골격변이 보고."
saxagliptin (as saxagliptin),온글라이자정5밀리그램(삭사글립틴수화물)_(5.29mg/1정),한국아스트라제네카(주),2,"임부에 대한 안전성 미확립.동물실험에서 고용량 투여시 골반의 불완전 골화 및 발달지연, 모자독성 및 태아 체중감소, 경미한 골격변이 보고."
